address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,class
1CBvDM2M37ExZjWjJDKEED7c9KGNEHY46k,7062450.0,5,20,1.0,19,19,7322.0,56922.692308000005,345387.0,0.0,42.04,42.04,2.21263157895,2.21263157895,42.04,0
17GPPuVvdRFeksvJ4h6eRLoNrkDxvW7oE,165375961.0,2,33,2.1818181818181817,24,11,365676.0,2912865.333333,14376508.0,1320.0,13.31028859,13.31028859,1.21002623545,0.554595357917,13.31028859,0
1Jouk68jQSkxH6ccs9shPfRsrfiufZdAnC,94674946.0,11,114,4.6,138,30,9869.5,79799.321429,706940.0,0.0,607.69293649,607.69293649,20.2564312163,4.40357200355,607.6929364899997,0
13mqSy9nwzC7kXLH9iaWN2hZ3jBKjeWK1Z,1420629.0,10,13,1.0,19,19,9212.0,30316.666667,141289.0,913.0,3.98,3.98,0.20947368421100002,0.20947368421100002,3.98,0
1HeEBVezxJU3hS6jr1ccvSGEEMtEy1ue2,8552817.0,10,31,47.0,94,2,1199432.0,1199432.0,1199432.0,1199432.0,1.44,1.44,0.72,0.0153191489362,1.4400000000000008,0
1FnoPSh2SbhDpvhLaEYbvyWkzuAgkbRfBn,1395833.0,5,14,3.571428571428572,25,7,1057.0,37782.285714,176823.0,0.0,28.72,28.72,4.1028571428600005,1.1488,28.719999999999995,0
19sQthzCmDsS4QRsfTaHH1Qfj6rzAZRiPR,49089601.0,2,40,3.0909090909090913,34,11,54517.5,721895.0,6423846.0,9707.0,42.56,42.56,3.8690909090900005,1.25176470588,42.56,0
14RmKfxJgVtuTT9behfFaSn3XgQFgkHgvA,193304660.0,3,23,31.0,31,1,177569206.0,177569206.0,177569206.0,177569206.0,2.6,2.60000002,2.6,0.08387096838710001,2.60000002,0
1C4xZgyrNrdBQEb7vzfhLs9o5j3L2hpNCp,3654977.0,3,24,1.2777777777777777,23,18,2694.0,18240.176471000002,168638.0,331.0,169.34,169.34,9.40777777778,7.3626086956500005,169.34,0
1DeP2GppoYXigAis83cEyEUYn6nK6D3nzH,25147990.0,9,62,4.172413793103448,121,29,80345.0,428286.866667,2501836.0,3447.0,688.40227518,688.40227518,23.738009489,5.68927500149,688.4022751800002,0
14BhQY8DjK1CMJJEGnXhGhYy3kYwbvnpjL,3536702.0,8,19,3.333333333333333,40,12,327676.0,327676.0,446782.0,208570.0,13.53,13.53,1.1275,0.33825,13.53,0
17p5La97YEyeqMk3pnBbRPv8h6g5xXxxFj,78166737.0,3,23,2.2,22,10,1291.0,73520.222222,600545.0,432.0,22.10342454,22.10342454,2.210342454,1.00470111545,22.10342454,0
1G8iJP6XX1hm8GYaDQdbSA1bcLx5XCXtbQ,8398814.0,4,39,1.6666666666666667,35,21,13480.0,27961.111111000002,113696.0,506.0,22.66,22.66,1.07904761905,0.647428571429,22.660000000000004,0
1CxpUudWR4AjeJid4qDkusXWZ4uKx5nSoh,29606120.0,4,57,8.5,85,10,54695.0,66188.166667,148809.0,5819.0,175.14867839,175.14867839,17.514867839,2.06057268694,175.14867839,0
13BSBMoxKZ7qL31qa7rHQ6KsGM4KgKuLqG,10122541.0,3,35,2.6923076923076925,35,13,99627.0,533720.625,3694398.0,967.0,79.86526225,79.86526225,6.143481711540001,2.28186463571,79.86526225,0
1C9rTweJiETsXaVnLScBE6vXPB1wt4iJF6,43603588.0,3,31,3.333333333333333,30,9,11777.0,159968.375,1178623.0,1355.0,32.7959,32.7959,3.64398888889,1.0931966666700002,32.79590000000001,0
1D1wyMKZmcNj4eq32HfW7fC4VX9jSEwKJb,207072750.0,9,45,1.6764705882352942,57,34,11244240.0,11244240.0,11244240.0,11244240.0,151.14,151.14,4.44529411765,2.65157894737,151.14000000000004,0
1LUZLsTEYGxyfwvSK513Fe9dxD5uizZyvk,1668799.0,4,19,7.666666666666668,23,3,61667.0,57662.666667,71955.0,39366.0,7.09610558,24.19052283,2.3653685266699997,1.05176186217,24.190522830000006,0
1Jc6SoDwFtfacqyL5Ltyq1PQR6Q6yCsRgJ,50697388.0,3,51,4.181818181818182,46,11,445670.0,1877262.833333,5621687.0,35958.0,81.96639691,81.96639691,7.451490628180001,1.7818781937000001,81.96639691,0
19NuD3VsicyCUCQ7VTZxhCxnFTFz21ffuc,3355196.0,7,33,1.018867924528302,54,53,9582.0,18543.714286000002,109833.0,0.0,74.17,74.17,1.39943396226,1.37351851852,74.17000000000002,0
1KX8EPDcziwbGaC7oDHDuKE9SfLWMmmbZy,154606114.0,4,55,1.8571428571428568,39,21,681449.0,2124704.444444,10164183.0,58693.0,20803.01764805,20803.01864805,930.952849002,501.28232895,19550.01082905,0
1JRcVD2nQhTrKZTWU6dujdsTc74GwC5Eh6,36040117.0,8,51,2.054054054054054,76,37,27559.5,39517.807692,178324.0,866.0,42.28323718,42.28323718,1.14279019405,0.556358383947,42.28323718000002,0
1L9si3jrQE7R8GJ9R41jLfWQWRwXCH62os,56348680.0,2,41,9.5,38,4,2249304.0,2249304.0,2249304.0,2249304.0,25.88,25.88,6.47,0.6810526315790001,25.880000000000006,0
1L49pJa2Lzf3dV6rNhPtKiPXwYoD54KQVv,58295087.0,3,19,1.0,15,15,32869.0,70320.0,492845.0,4233.0,63.17957948,63.17957948,4.211971965330001,4.211971965330001,63.17957948,0
16GiZwR2Hm7jCnBhuDWcLiAbqj7t5HaP81,2144632.0,11,21,1.1794871794871795,46,39,8049.0,17206.642857,57415.0,1045.0,1.0838709,1.0838709,0.027791561538499997,0.0235624108696,1.0838709000000002,0
1HXyf2FChJJNLYkhyryAPse7sAQQFbPfJk,7755.0,81,1,2.375,57,24,0.0,89.967742,1594.0,0.0,134.05,134.05,5.58541666667,2.3517543859599996,134.05000000000007,0
1MWSYR7w4hNWaUCpN7cJE45Eg2B4HrDo3e,59361906.0,2,51,1.1851851851851851,32,27,53096.0,105582.0,395060.0,1884.0,161.92008742,161.92008742,5.99704027481,5.06000273187,161.92008742,0
12EFT7eHCPSac3Sogj99bfhf8nbj9aNXEu,5518253.0,3,33,3.636363636363636,40,11,2385.0,11291.777778,41838.0,0.0,50.65,50.65,4.60454545455,1.26625,50.65000000000001,0
17v4AR81oFJLAG8jHDKJKNKjSvY2QAmf1V,122526194.0,16,23,4.363636363636363,48,11,30113.0,123148.1,415241.0,0.0,773.75,773.75001,70.3318181818,16.1177085417,773.6500100000003,0
1EezNvLv6k5mWfvhpQQLe7hYtwcS6Y2qfa,19594317.0,3,21,1.0625,17,16,8563.0,30355.214286000002,125392.0,2819.0,24.27894256,24.27894256,1.51743391,1.42817309176,24.278942560000004,0
1HMF7UtbsnLFYTJVGVhrSp6XBoqQBd6ypQ,193969532.0,3,132,8.533333333333333,128,15,7517.5,6535948.3,64498978.0,1958.0,7.1634002,7.1634002,0.477560013333,0.0559640640625,7.163400200000001,0
1ENYKDDWqdSjsxHAz1uTUWnJsuU71EH561,5875686.0,3,16,1.25,15,12,3529.5,55044.5,434511.0,102.0,1.2,1.2,0.1,0.08,1.2000000000000006,0
1FPtqc2qdXPUec4v1iqdBLYYqDJVGFXDP6,44252752.0,16,14,3.625,29,8,0.0,646318.0,12922579.0,0.0,2.1266633,2.12996344,0.2658329125,0.07344701517239999,2.12996344,0
12anvt8SMcw78Bog8iushnJ3QeK4jKbY3e,10651315.0,3,29,1.0,19,19,35771.0,41840.2,65101.0,19955.0,30.51,30.51,1.60578947368,1.60578947368,30.510000000000005,0
1EjKuuxLeCFkvDHawYwFeeP1T9V7JiM8M4,196855764.0,5,58,10.444444444444443,94,9,459845.5,2413059.666667,11619932.0,0.0,6.05801057,6.05801059,0.673112285556,0.0644469211702,6.058010589999991,0
16WtdUBJPLw1YLXQ5R7crBrXMzafjoNBgg,25480404.0,4,29,2.142857142857143,30,14,44315.0,97389.5,414784.0,715.0,84.64494898,84.64494898,6.04606778429,2.8214982993299995,84.64494898000002,0
1Lop2zBA1zWBp8GyENEdT2AeU7kYYr7g5s,87496667.0,7,16,8.166666666666666,49,6,6489.0,68332.666667,194763.0,3746.0,59.93,59.93,9.98833333333,1.22306122449,59.93,0
1DUXP51gGYQ4RiDdbykEmvUogNCtt6Fiju,51050116.0,8,41,2.6875,43,16,186002.0,186002.0,288221.0,83783.0,107.02078097,107.02078097,6.688798810619999,2.4888553713999997,107.02078097,0
1GcaAwn8FCRNmhnMMk8dzmwXZFhxKTkQuk,21704777.0,5,16,1.5,18,12,97116.0,147770.222222,509375.0,0.0,13.5,13.5,1.125,0.75,13.5,0
1PWAbjjUqb3zT2SJ6atSPkYXCyZPYFJgxm,206631019.0,4,187,10.944444444444445,197,18,59404.0,583562.428571,4849058.0,3090.0,110.65845083,110.65845083,6.088247268330001,0.556286552437,109.58845083000004,0
1BusDNon2iUD67Hkt5bctt7CiGiJCJZnKN,22889646.0,3,31,1.1052631578947372,21,19,99037.5,153123.875,614180.0,2210.0,913.055,913.055,48.0555263158,43.4788095238,913.055,0
1Lav75sSH9xp8NZ7jeL9CL2j8TZhLKzFQs,191121835.0,4,145,16.11111111111111,145,9,150369.5,169810.0,355088.0,0.0,79.47730328,79.47730328,8.830811475560001,0.548119332966,79.47730328,0
1H324fRTDTJ3EkjufamMdvU6ek2Paa8FXt,1263482.0,4,14,1.1538461538461535,15,13,47853.5,49796.5,90901.0,12578.0,12.79,12.79,0.9838461538459999,0.8526666666670001,12.79,0
112cHpSypVzXvv61qAB1S7HocumMGnNdiK,117407951.0,13,31,14.428571428571427,101,7,33322402.0,33322402.0,33322402.0,33322402.0,0.18104,0.1852,0.0258628571429,0.0018336633663399997,0.1851999999999996,0
1EawqXvM5DNAfgcYF92CocsBJAhz3oYmqr,225914832.0,5,113,5.857142857142858,123,21,68908.0,1261674.4117649999,9869056.0,1192.0,226.62383964,226.62383964,10.791611411400002,1.84247024098,226.62383964000009,0
1KF7KBi9PCtr6wzxxuiEZCB2h2eqRSU64v,207259498.0,5,31,3.625,29,8,4560.0,4230.333333,6266.0,1865.0,17.36,25.4,2.17,0.8758620689659999,25.4,0
1PffFg9EJHv8t438eRxirYN1ynJp14xYy8,237221594.0,4,72,7.333333333333332,88,12,5165.0,7852.0,21037.0,41.0,58.31,58.31,4.85916666667,0.662613636364,58.31000000000002,0
15jAcNY9AtD3hFeLd7ww74sBmQHYP8WQBa,6760115.0,9,25,5.142857142857143,72,14,14480.0,49516.181818,349668.0,1398.0,34.94478022,34.94478022,2.49605573,0.485344169722,34.94478022,0
1T8it6icUna6t3sepQ8kGV6GKw6juasCb,4151684.0,2,31,34.0,34,1,87309.0,87309.0,87309.0,87309.0,1.01,1.33,1.01,0.039117647058800005,1.33,0
1KX7eHkd6vrUpCXkDwtKa9SWCJLKvFtKPj,16723676.0,3,74,4.411764705882354,75,17,10107.5,13699.214286000002,55661.0,1409.0,257.42,257.42,15.142352941199999,3.43226666667,257.4200000000001,0
15kkSdmdpNQrWkZTZHp1iwmti74CouaLQ9,31607183.0,7,140,11.222222222222221,202,18,33680.5,79005.125,228344.0,4133.0,317.01757044,317.01757044,17.6120872467,1.56939391307,317.01757044,0
1EFZAwj2K9NbdeboGK7pdhHknfkUa5BjDP,1548312.0,13,19,16.2,81,5,7266.0,18263.8,73793.0,0.0,58.43,58.43,11.686,0.721358024691,58.43000000000001,0
13Ptaoh1rYkVSVSCyypjHi8wMFFfvzEN8d,59524850.0,51,22,1.6304347826086956,75,46,0.0,1907603.9,57227564.0,0.0,2.07336681,2.07336681,0.045073191521699994,0.027644890800000002,2.0733668100000004,0
1GyniLiVMhmr1RaWQJhKJ9R5KtNxYPAPPu,12892553.0,5,70,1.0277777777777777,74,72,18380.0,34255.769231,260208.0,758.0,143.2275801,143.2275801,1.98927194583,1.9355078391900002,143.22758010000004,0
16BW86Joj5nhRowmywbAgcxGLJyfBRsyau,5435633.0,6,39,1.027027027027027,38,37,14143.5,25546.333333000002,93087.0,4006.0,105.36,105.36,2.84756756757,2.77263157895,105.36,0
163VnbAH8msUqho6BUPNc6TVZkyYhXUM9N,7732670.0,5,51,1.0232558139534884,44,43,18754.0,24413.666666999998,87758.0,1556.0,36.45,36.45,0.8476744186049999,0.8284090909090001,36.45000000000001,0
139BDekBZrW7rwhytYiuDjoPcDY8PuiY2B,4097160.0,3,39,2.2777777777777777,41,18,43139.0,43156.352941000005,85764.0,6400.0,107.76,107.76,5.98666666667,2.6282926829299997,107.76000000000002,0
19trdA8xUTdx7Ddi7TwU5pZ5QpyQ1gVh3Q,49655355.0,179,157,2.0769230769230766,243,117,0.0,104127.221053,5521322.0,0.0,361.49633955,361.49633957,3.08971230385,1.48763925749,361.49633956999986,0
1DeCCcuBeiPytm3b1oGzq4ehtDHWdbGHWg,46225818.0,2,21,1.0,14,14,41975.0,58058.846154,226420.0,2691.0,36.80882073,36.80882073,2.62920148071,2.62920148071,36.80882073,0
17ivQLnRy925eyF2fdmSqdTTqXRnaUDSE,91993282.0,2,27,33.0,33,1,25059157.0,25059157.0,25059157.0,25059157.0,44.28,44.28001,44.28,1.34181848485,44.28001,0
1FHZXCByBtR5RP5VebYVXxwohg6yMgDRg2,5949082.0,4,52,2.56,64,25,7195.5,14060.416667,60651.0,498.0,62.33,62.33,2.4932,0.97390625,62.33000000000001,0
1Bm4oXkV3GMab3rGZUzJ9TKhoxLTcUbhR1,59948572.0,3,29,1.5882352941176472,27,17,32533.5,37867.75,83493.0,1189.0,158.1,158.1,9.3,5.85555555556,158.1,0
1LnpgCxdcVQ1nCPyey657cpzPkgfzWcggT,193947982.0,15,42,3.0416666666666665,73,24,39499.0,2452510.1875,37843907.0,0.0,234.24495502,234.24495505,9.76020645917,3.20883500068,234.24495505,0
13m37Yg91eTjafYGMi6NZ7TWRBF6spqX74,88409845.0,3,31,7.0,49,7,12197243.5,12197243.5,24084396.0,310091.0,11.03552885,11.03552885,1.57650412143,0.22521487449000002,11.03552885,0
14vr7JvaeBHUXJp8NBjgNZ8yAmM26KWj2N,7581561.0,11,20,3.933333333333333,59,15,12632.0,13287.333333,27248.0,919.0,89.5,89.5,5.966666666669999,1.51694915254,89.5,0
1JTwLWsduf2mfaCRLXDb11VaXMTLjnk7Ka,2646545.0,6,21,1.0,22,22,31107.0,31095.375,86482.0,2169.0,0.24,0.24,0.0109090909091,0.0109090909091,0.2400000000000001,0
13rzJtFrZczpEjRH9G4hMJCNBLYpjSyT9V,68778068.0,4,38,6.833333333333332,41,6,110416.0,129268.2,272199.0,14338.0,63.67,63.67,10.6116666667,1.5529268292700003,63.67,0
1Pzz4GEV2W26VtMa8pFGRmNiDnuVfXmFoh,205664016.0,3,115,3.4545454545454546,114,33,34453.0,2444680.64,22762027.0,2125.0,2709.57339523,2709.57339523,82.1082847039,23.7681876775,2709.57339523,0
15fxSF8Pg3DdJvXxY8BDxxhckRP79ynd79,70224909.0,2,45,7.0,42,6,147497.0,1430268.333333,4128844.0,14464.0,23.22426494,23.22426494,3.87071082333,0.5529586890479999,23.224264940000005,0
1BnJERBvSSDCqskpFqjStZSwJ8jxcfBtZV,155718800.0,3,26,29.0,29,1,26533.0,26533.0,26533.0,26533.0,5.0,41.30887009,5.0,1.4244437962099998,41.30887009,0
1GuhRZ54qUmDcc7framf9SzRjqTxgqsyLX,59148797.0,3,35,1.8421052631578947,35,19,4652.0,616954.588235,5272007.0,157.0,52.51807599,52.51807599,2.76410926263,1.5005164568599998,52.51807599,0
1Edvb7z8RARx7F3Y5oi9ZX8tQadq5RfjSD,12387532.0,10,21,1.6666666666666667,30,18,71819.0,200032.777778,1126876.0,0.0,11.33,11.33,0.6294444444439999,0.377666666667,11.330000000000002,0
12dm8CJpLN8n79Lco7TPFsPQfG4n9raCRM,111977847.0,2,52,8.0,48,6,770869.0,1644128.6,3597083.0,129902.0,47.23454766,47.2518212,7.87242461,0.9844129416670001,47.25182120000001,0
1NYMSCdTCe8mt1HnWybnUAhN8h9eAfJr3r,4043228.0,8,45,1.0,67,67,8621.0,14539.517856999999,77553.0,137.0,419.48,419.48,6.260895522389999,6.260895522389999,419.48,0
1Fo5bcXy2brgzpMvVoK1Q5iwctLfe95DqB,205702021.0,2,29,5.2,26,5,7128653.0,7128653.0,13951649.0,305657.0,22.57929966,24.19795941,4.515859932,0.930690746538,24.19795941,0
1AzACk3o9KGxKvPmJ94bnPFoER5x3RZNBq,24311363.0,2,27,2.4,24,10,63861.0,429526.88888900005,1999476.0,888.0,31.52993107,31.52993107,3.152993107,1.3137471279200001,31.529931070000004,0
1EWcrRvB9sQzM6LbbfLCZR6J84PbmTp3xP,2861613.0,7,27,1.5333333333333334,46,30,3469.0,11094.037037,107515.0,133.0,86.12716277,86.12716277,2.87090542567,1.87232962543,86.12716277,0
1Mv4uiiBMLA7EtdvfAe9aFVMex4EBayHu7,59165624.0,5,26,1.947368421052632,37,19,6346.0,12265.294118000002,75509.0,1145.0,18.62,19.13,0.98,0.517027027027,19.13,0
1L613mudpudfJ31RAN3rrSKX3MiHG7oGEM,208042581.0,3,80,2.9545454545454546,65,22,502409.0,687864.25,2720997.0,7416.0,132.30241886,132.30241886,6.013746311819999,2.03542182862,132.30241886000002,0
1DPquxgPEpCnYRZBtHPHFcFR1UCJSf5wHD,30587511.0,2,31,2.7,27,10,6090.0,68624.111111,237956.0,369.0,127.14,127.14,12.714,4.70888888889,127.14,0
1HAJ4CWGEyTgFeqAua45WC6zfHjN73htvX,17387105.0,21,22,11.833333333333336,71,6,2721.5,11476.5,39017.0,1446.0,22.44,22.44,3.74,0.316056338028,22.44000000000001,0
1PwiEaY9H5MSEcW1PTn7NNmn6spyaLLPyo,51510530.0,3,130,6.6190476190476195,139,21,95086.0,631836.266667,4671664.0,1424.0,29.86,29.86,1.4219047619,0.214820143885,29.860000000000007,0
19WdiEZEv28bMS7YQkxKN5C8TTEg4R5qVn,3588487.0,3,32,3.0,42,14,28818.0,38064.615385000005,102110.0,966.0,27.50457207,27.50457207,1.9646122907099999,0.654870763571,27.50457207,0
1PMxVdu2Sh2fh7nMzAjPQ3f19NNj6nyKne,18153955.0,4,20,1.0,14,14,15317.0,62782.818182,501461.0,0.0,4.05,4.05,0.289285714286,0.289285714286,4.05,0
1KP9MwnpCtp7Si2WgL29EVR27Gi6HXbrAz,63411801.0,12,63,5.470588235294118,93,17,79811.0,933257.0,4222543.0,5844.0,478.04040498,478.04040498,28.120023822399997,5.14021940839,478.0404049800002,0
1EjfvxqMsEau5HiRygv3p5nWZG1maFQDq7,27288619.0,2,21,1.0,14,14,64275.0,255984.77777800002,1138784.0,923.0,358.8,358.8,25.6285714286,25.6285714286,358.8,0
181yNrTELniax44qgzSAQmtntcytBi3bJR,134818138.0,4,40,8.0,56,7,68830378.0,68830378.0,68830378.0,68830378.0,54.79,59.0401,7.82714285714,1.0542875,59.04010000000001,0
1MHNiQPY5XUkGBYrpgPfHrN8PXWT3W99ir,69891778.0,12,11,2.8571428571428568,20,7,119801.5,119801.5,211771.0,27832.0,344.844144,344.844144,49.2634491429,17.2422072,344.844144,0
1H5YNrz4TLYMUWcuvwSWR2QQC7xyDXymDn,134655494.0,2,43,6.666666666666668,40,6,572553.5,11556403.25,45049521.0,30985.0,10.04998554,45.18302843,1.67499759,1.12957321075,45.18292842999999,0
1B8aidK7kHmU7zMoacx6UJ3H1dHjMjQw1e,1333028.0,8,10,18.0,36,2,5307.0,5307.0,5307.0,5307.0,5.96242088,5.96242088,2.98121044,0.16562280222200002,5.96242088,0
16K36xwujJ1r4oHu4yuHmSi1FnmhGw5ymp,34776.0,29,2,1.0666666666666669,16,15,1310.0,1765.6666670000002,3439.0,548.0,7.84,7.84,0.522666666667,0.49,7.8400000000000025,0
19eprGjxmyMSPag6n8LPcJUrAaC9tEC5L8,63514634.0,3,24,4.8,24,5,204200.0,2733571.333333,7825340.0,171174.0,108.04988013,108.04988013,21.609976026,4.50207833875,108.04988013,0
1LL5R1pJ3AHiFhZQqF2Xb1UsG2h2H6dJWz,7350693.0,3,16,1.1666666666666667,14,12,6336.0,29997.636363999998,134808.0,1664.0,146.94,146.94,12.245,10.4957142857,146.94,0
1DY1b89RmiE4MSw3iBNMXfxCCCxYVwmVNz,76652041.0,2,38,3.5,35,10,33097.0,1416742.555556,12125335.0,5832.0,55.79798964,55.79798964,5.579798964,1.59422827543,55.79798964,0
1495Fv9zPd3aCgzZvCug1fkKDrNMytp8Mj,46634941.0,2,50,16.333333333333332,49,3,78882.0,78882.0,78882.0,78882.0,82.98,82.98,27.66,1.69346938776,82.98000000000002,0
13R3a6sg7H3ui7LwVAdCEkgrpdZqxLY6rz,67009771.0,4,45,8.285714285714286,58,7,17624.0,42019.571429,177930.0,0.0,109.56705747,109.56705747,15.6524367814,1.88908719776,109.56705747,0
1EQiWzc6LsvuRcREJLzdnc74EBLoMk6XKz,25165422.0,3,41,1.9444444444444444,35,18,42596.0,130389.81818199999,653513.0,1868.0,1243.3,1243.3,69.0722222222,35.5228571429,1243.3,0
1KPmbsYnZ5Tfap84vUFqnUoXKo2faWwMkg,50127013.0,2,63,13.8,69,5,345774.0,345774.0,345774.0,345774.0,207.37,207.37,41.474,3.00536231884,207.37,0
1NsFNk9nq8h5XnzHLdwLL7ysK63F69NJt4,10179334.0,5,33,3.272727272727273,36,11,31497.0,194041.6,829799.0,0.0,128.286,128.286,11.6623636364,3.5635,128.286,0
1AiUqMJmEvRFTZMA9itzvHwQu3tsjwFKDv,23265217.0,4,17,1.0,13,13,59205.5,826544.3,6234387.0,0.0,3.9,3.9,0.3,0.3,3.9,0
146wkj47LQ1gTcUtTfM6Y3gcu3X87x5yCS,74998068.0,2,30,2.7,27,10,179740.0,188641.4,505458.0,27517.0,1885.95829096,1885.95829096,188.595829096,69.8503070726,1885.95829096,0
1MVe8JQMJcwmTmfbNjDs4dxU4xnrHsCxAE,57571280.0,3,86,8.5,85,10,11333.0,43277.142857,190325.0,520.0,124.19382115,124.19382115,12.419382115,1.46110377824,124.19382115000003,0
14VEF7mFozrYQdeL5L3JdSwswCqpBZYhZz,7477719.0,5,80,1.0847457627118644,128,118,1307.0,4383.136752,66405.0,163.0,345.15,345.15,2.925,2.696484375,345.15000000000015,0
1C3ZVWCWk5EJHppTcSDFscQADKaKVuBj8z,75042177.0,5,18,1.0588235294117647,18,17,14453.0,28226.071429000003,111579.0,2763.0,40.94976431,40.95976431,2.40880966529,2.2755424616699997,40.95976431,0
1F33oJEogL4G7uiBRNtJwNjUPakJjJ2bN1,86687024.0,5,46,1.7575757575757576,58,33,17738.0,74209.121212,1454943.0,456.0,47.05798614,47.07229713,1.42599958,0.8115913298280001,47.07229713,0
1CvKcSMYJNXz4c815Tn2o1wxu9DyVxr4xT,4966258.0,6,25,19.0,57,3,274187.0,274187.0,518687.0,29687.0,38.62,38.62,12.8733333333,0.677543859649,38.62000000000001,0
1HQpCAsADBxYp9dY9kghDEZFbaAoejo2BY,16786061.0,50,5,1.0769230769230769,28,26,186.0,580.857143,2247.0,0.0,19.0,19.0,0.730769230769,0.678571428571,19.000000000000004,0
1MX6o5YTvU2hLWVhD24Z1HsPDu6MixKsXt,8924468.0,3,17,1.3636363636363635,15,11,29188.0,33569.0,97102.0,6837.0,12.61,12.62,1.14636363636,0.841333333333,12.62,0
1NNQaNmrn64WJ1YH4cTcVoYS19ZVGUiZqR,2345656.0,7,24,1.054054054054054,39,37,12770.5,14143.866666999998,35282.0,1650.0,23.1,23.1,0.624324324324,0.5923076923080001,23.100000000000005,0
1Gk3AS7ej1nigzpz83svpQTD5BJt6VGaid,29250997.0,7,177,2.8692307692307693,373,130,8430.5,22316.952381,415087.0,291.0,326.55,326.55,2.51192307692,0.875469168901,326.5500000000003,0
1K4Zv4CmCv9ERu9ZAEgg9huUMa6JLyue1s,8115129.0,4,36,1.0,30,30,20835.0,44692.444444,331010.0,3041.0,43.15,43.15,1.4383333333300001,1.4383333333300001,43.15,0
18J6VEaAEtGpeJgRDvgTm5m2vN3imgtxeQ,841396.0,7,10,3.2222222222222223,29,9,6862.5,8784.25,25090.0,0.0,1.62,1.62,0.18,0.0558620689655,1.62,0
13VjXZ89cWhqzmti8Z7VJFdyQeqmVsD4gB,140600052.0,9,143,8.090909090909092,178,22,10624.0,1175840.0,19662658.0,0.0,81.65899964,81.65899964,3.7100487754500002,0.45854535427000004,81.6210730600002,0
1DXrn4vFM8wsVwCEmRpTYKFaf83hymWXAA,60674567.0,4,86,15.0,135,9,28041.0,41455.75,109530.0,211.0,32.81769878,32.81769878,3.64641097556,0.24309406503699998,32.81769878000007,0
1EiS2J2dBWNZ6W5yE5LpGfbi13qUtrHYvV,55420004.0,5,28,4.0,28,7,953.0,63460.666667,188723.0,706.0,327.23,327.23,46.7471428571,11.686785714300001,327.23,0
1PVgK7vJff3ftdbNukkWQFk2Qx5HzXNeXx,240091883.0,2,62,2.0,44,22,459778.0,2991797.0,8297390.0,218223.0,276.81044279,347.99450223,12.573201945,7.90442050523,347.79450222999986,0
1E3vtgmQL9jYDa6WpttExELYgbbbjCp2gF,71367184.0,4,178,1.5086206896551724,175,116,11351.0,53471.796460000005,1605293.0,0.0,202.52,202.52,1.7458620689700002,1.15725714286,202.52,0
1EeXi9eUHQd8oQAh3RzzVG9Tq32DKaqjRf,76277783.0,7,395,10.320754716981133,547,53,23415.0,70636.365385,1377520.0,882.0,78.16663447,78.16663447,1.47484215981,0.14290061146299998,78.16663446999998,0
18Cb8vR4psgwAdv2AutDhTuKP5SGGTgsNS,2055191.0,11,17,7.0,28,4,146457.0,146457.0,146457.0,146457.0,33.64,33.64,8.41,1.20142857143,33.64,0
1Lfw7urdMDCcR1kvoKmedjR5KCYHaLtVE4,6415828.0,6,31,6.2,62,10,26805.0,25247.25,42327.0,5052.0,38.57,38.57,3.8569999999999998,0.622096774194,38.57000000000001,0
1N657g5M3RBqi5zs1xoTqFwBh2D5nZWj3w,1000022.0,5,10,9.0,27,3,34041.0,34041.0,41757.0,26325.0,0.77,2.6,0.256666666667,0.09629629629629999,2.599999999999999,0
1LFS1jouey9NLgYfvVEPnPE93qvp3gGXrG,7081160.0,6,17,7.0,28,4,203082.0,201876.333333,390839.0,11708.0,12.45,12.45,3.1125,0.444642857143,12.45,0
12jeLeogXsbj8gPGSJo2Y6gnECehsgin9o,60228285.0,3,27,4.8,24,5,218984.0,173068.0,300220.0,0.0,20.84,20.84,4.168,0.8683333333329999,20.839999999999996,0
1Dv7oTVrbDH8AeW6YLuqs3pLrdRuCz54XL,72004857.0,3,73,4.928571428571429,69,14,72859.0,3167977.666667,18193577.0,25746.0,64.1594519,64.1594519,4.58281799286,0.929847128986,64.15945190000001,0
1NvRDrwmdhjsthkL3DQLHzrLAJbDyBQ5N6,109715667.0,8,35,5.7,57,10,44426.0,4025765.125,30847500.0,478.0,151.77015128,152.35649258,15.177015127999999,2.67292092246,152.35649258,0
18KFowoPrvirnDuSxvztonCC9Vtc5hNdhb,8611928.0,3,31,1.8666666666666667,28,15,23658.0,90490.75,317853.0,763.0,187.87,187.87,12.5246666667,6.7096428571399995,187.87000000000003,0
1tBSE62h1ExGvLkh6xu65RrkoqVWc46Ms,84981690.0,5,20,5.75,23,4,6172367.0,6172367.0,6172367.0,6172367.0,0.60144,0.60976,0.15036,0.026511304347799997,0.6097600000000002,0
16bDK8fpnnGjCv5nY9fBvZ3mTfhdv322Hz,38796555.0,13,27,15.545454545454545,171,11,5339.5,6373.0,14274.0,0.0,64.49,66.27,5.86272727273,0.387543859649,66.27000000000004,0
14JAtSeaU9DAQxLzKNYk569k9W87cE8ED5,9337721.0,4,80,4.409090909090909,97,22,42171.0,36872.176471,79069.0,3529.0,24.81238551,24.81238551,1.127835705,0.255797788763,24.81238551,0
